societe,secteur,annee,type_comptes_resolu,capitaux_propres,chiffre_affaires,dettes_financieres,ebit,ebitda,immobilisations_corporelles,impot_differe,resultat_avant_impot,resultat_financier,resultat_net,total_actif,total_dettes,tresorerie_equivalents,nombre_variables_prevalidees,societe_is,score_correspondance_nom,methode_correspondance_nom,is_mad,statut_perimetre_is,ecart_identite_fiscale,is_implicite_mad,version_source,secteur_normalise,est_banque,qualite_perimetre,taille_log_actif,rentabilite_actif,ratio_capitaux_propres,ratio_dettes_financieres,marge_ebit,marge_nette,taux_effectif_observe,is_mad_retard_1,chiffre_affaires_retard_1,resultat_avant_impot_retard_1,resultat_net_retard_1,total_actif_retard_1,capitaux_propres_retard_1,croissance_chiffre_affaires,croissance_resultat_avant_impot,croissance_resultat_net,croissance_total_actif,croissance_capitaux_propres,chiffre_affaires_manquant,ebit_manquant,resultat_financier_manquant,resultat_avant_impot_manquant,resultat_net_manquant,total_actif_manquant,capitaux_propres_manquant,total_dettes_manquant,dettes_financieres_manquant,tresorerie_equivalents_manquant,ebitda_manquant,immobilisations_corporelles_manquant,impot_differe_manquant,split_temporel_t,is_cible_t_plus_1,qualite_cible_t_plus_1,annee_cible,split_temporel_cible,cible_disponible
Ciments du Maroc,Bâtiment et matériaux de construction,2014,consolides,6303637000.0,,,1024475000.0,,,,,,56.0,,,71882000.0,4,Ciment du Maroc,1.0,alias vérifié,256475063.0,provisoire_un_seul_type_disponible,,,V26,batiment et materiaux de construction,False,provisoire,,,,,,,,278821815.0,,,,,6167385000.0,,,,,0.022092345459218128,1,0,1,1,0,1,0,1,1,0,1,1,1,apprentissage,379573794.86,provisoire,2015,apprentissage,True
Ciments du Maroc,Bâtiment et matériaux de construction,2015,consolides,6254924000.0,,1110000.0,1176527000.0,,3198456000.0,,,,76.0,,,132598000.0,6,Ciment du Maroc,1.0,alias vérifié,379573794.86,provisoire_un_seul_type_disponible,,,V26,batiment et materiaux de construction,False,provisoire,,,,,,,,256475063.0,,,56.0,,6303637000.0,,,0.35714285714285715,,-0.007727760973545907,1,0,1,1,0,1,0,1,0,0,1,0,1,apprentissage,19558491.0,provisoire,2016,apprentissage,True
Ciments du Maroc,Bâtiment et matériaux de construction,2022,consolides,3321526000.0,1320000000.0,407000.0,1327000000.0,1587000000.0,1711072000.0,3360000.0,,79168000.0,,4793279000.0,,96059000.0,10,Ciment du Maroc,1.0,alias vérifié,363846700.0,provisoire_un_seul_type_disponible,,,V26,batiment et materiaux de construction,False,provisoire,22.290480565527822,,0.692954864509243,8.491055913916131e-05,1.0053030303030304,,,,,,,,,,,,,,0,0,0,1,1,0,0,1,0,0,0,0,0,validation,391628469.0,provisoire,2023,test_final,True
Ciments du Maroc,Bâtiment et matériaux de construction,2020,sociaux,,,,,,,44910000.0,,133418000.0,,,,,2,Ciment du Maroc,1.0,alias vérifié,307196799.0,vérifié_par_impôt_du_pdf,,,V26,batiment et materiaux de construction,False,haute,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,1,1,1,0,validation,454631354.0,haute,2021,validation,True
Colorado,Chimie,2012,sociaux,,,,64996484.4,-537.0,17976674.47,,,-10626276.33,39625052.51,,,,5,COLORADO,1.0,nom normalisé,15437284.0,provisoire_un_seul_type_disponible,,,V26,chimie,False,provisoire,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,1,1,1,1,0,0,1,apprentissage,20871604.0,provisoire,2013,apprentissage,True
Colorado,Chimie,2013,sociaux,333273450.16,,23440508.88,80435139.99,,17976674.47,,-13819.29,-9463027.19,48031304.63,,,,7,COLORADO,1.0,nom normalisé,20871604.0,provisoire_un_seul_type_disponible,,,V26,chimie,False,provisoire,,,,,,,-1510.3239023133603,15437284.0,,,39625052.51,,,,,0.2121448827828949,,,1,0,0,0,0,1,0,1,0,1,1,0,1,apprentissage,22054635.0,provisoire,2014,apprentissage,True
Colorado,Chimie,2018,sociaux,,201000000.0,,,,,,,,,,,,1,COLORADO,1.0,nom normalisé,15788480.0,provisoire_un_seul_type_disponible,,,V26,chimie,False,provisoire,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,apprentissage,17185710.0,provisoire,2019,apprentissage,True
Colorado,Chimie,2022,sociaux,319949739.73,,,,,,,,,2.19,,,,2,COLORADO,1.0,nom normalisé,13167286.0,provisoire_un_seul_type_disponible,,,V26,chimie,False,provisoire,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,1,1,1,1,1,1,validation,13312385.0,provisoire,2023,test_final,True
Cosumar,Agroalimentaire,2019,consolides,4182000000.0,6676200000.0,138600000.0,1041500000.0,,4512100000.0,-20200000.0,1196700000.0,-10500000.0,871100000.0,10995500000.0,,584500000.0,11,Cosumar,1.0,nom normalisé,325611059.0,vérifié_par_rcai_moins_resultat_net,3.396383413377861e-05,325600000.0,V26,agroalimentaire,False,haute,23.120751935226124,0.07922331863034877,0.38033741075894684,0.012605156654995226,0.1560019172583206,0.1304784158653126,0.2720907988635414,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,apprentissage,266449348.0,provisoire,2020,validation,True
Cosumar,Agroalimentaire,2020,consolides,4186900000.0,6979600000.0,86400000.0,927600000.0,,4547500000.0,-33100000.0,860200000.0,57300000.0,593800000.0,11540800000.0,,632200000.0,11,Cosumar,1.0,nom normalisé,266449348.0,provisoire_un_seul_type_disponible,,,V26,agroalimentaire,False,provisoire,23.169154419800332,0.051452239012893385,0.3627911409954249,0.0074864827394981286,0.1329015989454983,0.08507650868244598,0.3097527877237852,325611059.0,6676200000.0,1196700000.0,871100000.0,10995500000.0,4182000000.0,0.045445013630508374,-0.2811899389989137,-0.3183331420043623,0.049593015324450915,0.00117168818747011,0,0,0,0,0,0,0,1,0,0,1,0,0,validation,308964703.0,provisoire,2021,validation,True
Cosumar,Agroalimentaire,2009,sociaux,419105700.0,,500000000.0,725510202.96,838467847.7,2272942179.9,,,90388132.4,515487014.16,,,,7,Cosumar,1.0,nom normalisé,199032753.0,vérifié_par_impôt_du_pdf,,,V26,agroalimentaire,False,haute,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,1,0,1,0,0,1,apprentissage,140816227.0,provisoire,2010,apprentissage,True
Cosumar,Agroalimentaire,2014,sociaux,2715992834.23,5273601226.17,,,,2885315576.58,,,,433544816.9,,,,4,Cosumar,1.0,nom normalisé,146280273.0,vérifié_par_impôt_du_pdf,,,V26,agroalimentaire,False,haute,,,,,,0.08221039064322005,,,,,,,,,,,,,0,1,1,1,0,1,0,1,1,1,1,0,1,apprentissage,236657642.0,provisoire,2015,apprentissage,True
Cosumar,Agroalimentaire,2015,sociaux,2774801364.74,5273601226.17,330000000.0,881034518.45,,4602198585.67,,727145043.51,103532351.35,490487401.51,,,,8,Cosumar,1.0,nom normalisé,236657642.0,provisoire_un_seul_type_disponible,,,V26,agroalimentaire,False,provisoire,,,,,0.16706506249996822,0.0930080566342368,0.3254613974367899,146280273.0,5273601226.17,,433544816.9,,2715992834.23,0.0,,0.1313418645323909,,0.021652682499316064,0,0,0,0,0,1,0,1,0,1,1,0,1,apprentissage,362526198.0,haute,2016,apprentissage,True
Cosumar,Agroalimentaire,2016,sociaux,3266926935.89,6387473512.69,,1108012581.92,,5235918261.34,,1165031212.63,128933166.67,802505014.63,,,,7,Cosumar,1.0,nom normalisé,362526198.0,vérifié_par_rcai_moins_resultat_net,3.288294479362875e-16,362526198.0000001,V26,agroalimentaire,False,haute,,,,,0.1734664855703449,0.12563731388250182,0.31117294890461783,236657642.0,5273601226.17,727145043.51,490487401.51,,2774801364.74,0.2112166314344096,0.6021992077485406,0.6361378746109112,,0.17735524329905053,0,0,0,0,0,1,0,1,1,1,1,0,1,apprentissage,345574220.0,haute,2017,apprentissage,True
Cosumar,Agroalimentaire,2017,sociaux,3618741594.94,6261217618.65,,1099682436.52,,3645384111.46,,1243314597.05,161447072.71,800762387.35,,,,7,Cosumar,1.0,nom normalisé,345574220.0,vérifié_par_impôt_du_pdf,,,V26,agroalimentaire,False,haute,,,,,0.1756339586799262,0.1278924382000086,0.27794592038084365,362526198.0,6387473512.69,1165031212.63,802505014.63,,3266926935.89,-0.019766171051694738,0.06719423786361825,-0.002171484599137889,,0.10768978491224086,0,0,0,0,0,1,0,1,1,1,1,0,1,apprentissage,294210931.0,haute,2018,apprentissage,True
Cosumar,Agroalimentaire,2022,sociaux,4595804470.02,,,,,,,,,,,,,1,Cosumar,1.0,nom normalisé,349950242.0,vérifié_par_impôt_du_pdf,,,V26,agroalimentaire,False,haute,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,1,1,1,1,1,validation,508273674.0,haute,2023,test_final,True
Cosumar,Agroalimentaire,2023,sociaux,4358051772.71,202000000.0,,,,,,,,,,,,2,Cosumar,1.0,nom normalisé,508273674.0,vérifié_par_impôt_du_pdf,,,V26,agroalimentaire,False,haute,,,,,,,,349950242.0,,,,,4595804470.02,,,,,-0.05173255277959329,0,1,1,1,1,1,0,1,1,1,1,1,1,test_final,487874939.0,haute,2024,test_final,True
Cosumar,Agroalimentaire,2024,sociaux,4595804470.02,51000000.0,,,,,,,,,,,,2,Cosumar,1.0,nom normalisé,487874939.0,vérifié_par_impôt_du_pdf,,,V26,agroalimentaire,False,haute,,,,,,,,508273674.0,202000000.0,,,,4358051772.71,-0.7475247524752475,,,,0.05455481249644652,0,1,1,1,1,1,0,1,1,1,1,1,1,test_final,375170429.0,haute,2025,test_final,True
Crédit du Maroc,Banques,2006,consolides,,,,,,,5122000.0,,,2975000.0,1952109000.0,,,3,Crédit du Maroc,1.0,nom normalisé,157345827.63,provisoire_un_seul_type_disponible,,,V26,banques,True,provisoire,21.392176164054508,0.0015239927688464117,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,1,1,1,1,1,0,apprentissage,150446621.22,provisoire,2007,apprentissage,True
Crédit du Maroc,Banques,2023,consolides,1050261000.0,,,960782000.0,,1620977000.0,17885000.0,878743135.0,,590574000.0,11342568000.0,,3259110000.0,8,Crédit du Maroc,1.0,nom normalisé,380083000.0,provisoire_un_seul_type_disponible,,,V26,banques,True,provisoire,23.151828564723566,0.052067045134752556,0.09259463994397037,,,,0.43253026380684045,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,0,1,0,0,test_final,552594000.0,haute,2024,test_final,True
Crédit du Maroc,Banques,2024,consolides,7878853000.0,,,1346910000.0,,1622972000.0,5003000.0,1293543000.0,,445000000.0,9797821000.0,,2525258000.0,8,Crédit du Maroc,1.0,nom normalisé,552594000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,23.00542585106348,0.045418261876798934,0.804143390657984,,,,0.4271941481651557,380083000.0,,878743135.0,590574000.0,11342568000.0,1050261000.0,,0.47203767344367364,-0.2464957820696475,-0.13619023487450108,6.5018047894761395,1,0,1,0,0,0,0,1,1,0,1,0,0,test_final,680270000.0,haute,2025,test_final,True
Crédit du Maroc,Banques,2009,sociaux,,,,,,1599802000.0,,,,361442000.0,,,,2,Crédit du Maroc,1.0,nom normalisé,222443000.0,provisoire_un_seul_type_disponible,,,V26,banques,True,provisoire,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,1,1,1,1,1,0,1,apprentissage,171921000.0,provisoire,2010,apprentissage,True
Crédit du Maroc,Banques,2013,sociaux,,,,,,2017595000.0,,,,,,,,1,Crédit du Maroc,1.0,nom normalisé,77416000.0,vérifié_par_impôt_du_pdf,,,V26,banques,True,haute,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,apprentissage,113757000.0,haute,2014,apprentissage,True
DELATTRE LEVIVIER MAROC,Divers,2009,sociaux,,,,,,2840770.6,,,,,,,,1,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,5070274.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,apprentissage,13128761.0,provisoire,2010,apprentissage,True
DELATTRE LEVIVIER MAROC,Divers,2010,sociaux,,,,1659.0,,,,,,,,,,1,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,13128761.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,,,,5070274.0,,,,,,,,,,,1,0,1,1,1,1,1,1,1,1,1,1,1,apprentissage,8133138.0,provisoire,2011,apprentissage,True
DELATTRE LEVIVIER MAROC,Divers,2011,sociaux,,,,201.0,,,,,,,,,,1,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,8133138.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,,,,13128761.0,,,,,,,,,,,1,0,1,1,1,1,1,1,1,1,1,1,1,apprentissage,4559241.0,provisoire,2012,apprentissage,True
DELATTRE LEVIVIER MAROC,Divers,2012,sociaux,,,,,,16636322.25,,,,,,,,1,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,4559241.0,provisoire_un_seul_type_disponible,,,V26,divers,False,provisoire,,,,,,,,8133138.0,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,apprentissage,9333742.0,haute,2013,apprentissage,True
DELATTRE LEVIVIER MAROC,Divers,2013,sociaux,,,,,,121102778.17,,,,,,,,1,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,9333742.0,vérifié_par_impôt_du_pdf,,,V26,divers,False,haute,,,,,,,,4559241.0,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,0,1,apprentissage,11160098.0,haute,2014,apprentissage,True
DELATTRE LEVIVIER MAROC,Divers,2014,sociaux,125000000.0,,100535461.94,64762342.34,89674953.06,140056704.75,,,28814276.79,12072603.53,,,,7,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,11160098.0,vérifié_par_impôt_du_pdf,,,V26,divers,False,haute,,,,,,,,9333742.0,,,,,,,,,,,1,0,0,1,0,1,0,1,0,1,0,0,1,apprentissage,5711612.0,haute,2015,apprentissage,True
DELATTRE LEVIVIER MAROC,Divers,2015,sociaux,125000000.0,,83247742.78,53776293.68,76613409.05,385414995.14,,,34017130.39,13293520.82,,,,7,DELATTRE LEVIVIER MAROC (DLM),1.0,alias vérifié,5711612.0,vérifié_par_impôt_du_pdf,,,V26,divers,False,haute,,,,,,,,11160098.0,,,12072603.53,,125000000.0,,,0.1011312337861559,,0.0,1,0,0,1,0,1,0,1,0,1,0,0,1,apprentissage,5635258.0,haute,2016,apprentissage,True
DELTA HOLDING S.A,Sociétés de portefeuilles holdings,2008,sociaux,667205610000.0,,,,,,,,,,,,,1,DELTA HOLDING S.A,1.0,nom normalisé,2392020.0,provisoire_un_seul_type_disponible,,,V26,societes de portefeuilles holdings,False,provisoire,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,1,1,1,1,1,1,apprentissage,14232576.0,haute,2009,apprentissage,True
DELTA HOLDING S.A,Sociétés de portefeuille,2009,sociaux,985472801.11,60733097.38,0.0,27841097.88,32697755.06,32133001.58,,227495853.86,168050485.39,213263277.86,1012295434.53,26822633.42,113998226.44,12,DELTA HOLDING S.A,1.0,publication annuelle officielle,14232576.0,vérifié_par_impôt_du_pdf,0.0,14232576.0,V26,societes de portefeuille,False,haute,20.735486297549627,0.2106729622454697,0.9735031567810503,0.0,0.4584172235741815,3.5114836400593274,0.06256191380419032,2392020.0,,,,,667205610000.0,,,,,-0.9985229848395459,0,0,0,0,0,0,0,0,0,0,0,0,1,apprentissage,11234237.09,haute,2010,apprentissage,True
DELTA HOLDING S.A,Sociétés de portefeuille,2014,sociaux,1255723545.64,78052879.38,205000000.0,38063191.29,44873862.44,23722569.19,,170102452.08,134393346.03,162140419.08,1645686729.29,389963183.65,77391189.34,12,DELTA HOLDING S.A,1.0,comparatif officiel annuel,7962033.0,vérifié_par_impôt_du_pdf,0.0,7962033.0,V26,societes de portefeuille,False,haute,21.22142359927127,0.0985244738225193,0.763039236624189,0.12456805803401193,0.48765902798652144,2.0773150249924837,0.04680727939333536,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,apprentissage,5307309.0,haute,2015,apprentissage,True
DELTA HOLDING S.A,Sociétés de portefeuille,2015,sociaux,1234943197.49,83081851.9,180000000.0,32029172.15,38827444.8,23914932.5,,115926960.85,83613632.7,110619651.85,1542945867.46,308002669.97,2182948.41,12,DELTA HOLDING S.A,1.0,comparatif officiel annuel,5307309.0,vérifié_par_impôt_du_pdf,0.0,5307309.0,V26,societes de portefeuille,False,haute,21.156959327702975,0.07169379962247298,0.8003801193122643,0.11665995793897571,0.38551345952845806,1.3314538532812843,0.045781490009621006,7962033.0,78052879.38,170102452.08,162140419.08,1645686729.29,1255723545.64,0.06443032672140751,-0.3184874207722827,-0.31775400311861596,-0.062430388482457716,-0.016548505618256167,0,0,0,0,0,0,0,0,0,0,0,0,1,apprentissage,9458091.0,haute,2016,apprentissage,True
DELTA HOLDING S.A,Sociétés de portefeuille,2016,sociaux,1310959712.57,82116209.56,0.0,34708798.9,37432075.22,23803762.85,,190594606.08,155499780.33,181136515.08,1541757709.07,230797996.5,901758.52,12,DELTA HOLDING S.A,1.0,comparatif officiel annuel,9458091.0,vérifié_par_impôt_du_pdf,0.0,9458091.0,V26,societes de portefeuille,False,haute,21.15618897267954,0.11748701758674063,0.8503020318028965,0.0,0.4226790189900236,2.205855775011737,0.04962412732724487,5307309.0,83081851.9,115926960.85,110619651.85,1542945867.46,1234943197.49,-0.011622783049687937,0.6440921480432308,0.6374713900349346,-0.0007700583766791852,0.06155466521415894,0,0,0,0,0,0,0,0,0,0,0,0,1,apprentissage,5404568.0,haute,2017,apprentissage,True
DELTA HOLDING S.A,Sociétés de portefeuille,2017,sociaux,1329770504.23,67233445.47,0.0,16785730.08,19737443.18,22436479.2,,129335359.66,116050395.16,123930791.66,1540484884.09,210714379.86,992494.96,12,DELTA HOLDING S.A,1.0,comparatif officiel 2018/2017,5404568.0,vérifié_par_impôt_du_pdf,0.0,5404568.0,V26,societes de portefeuille,False,haute,21.155363064261852,0.0804492098169524,0.8632155485352433,0.0,0.2496633924181366,1.8432908025708532,0.04178724220667621,9458091.0,82116209.56,190594606.08,181136515.08,1541757709.07,1310959712.57,-0.1812402711930534,-0.32141122815557077,-0.3158155239695032,-0.0008255674497439658,0.014348870891786209,0,0,0,0,0,0,0,0,0,0,0,0,1,apprentissage,6376302.0,haute,2018,apprentissage,True
DELTA HOLDING S.A,Sociétés de portefeuille,2018,sociaux,1383441064.26,69913039.51,0.0,19041888.9,22026426.71,21556020.22,,191446862.03,172166738.97,185070560.03,1725208463.75,341767399.49,1994507.46,12,DELTA HOLDING S.A,1.0,comparatif officiel 2018/2017,6376302.0,vérifié_par_impôt_du_pdf,0.0,6376302.0,V26,societes de portefeuille,False,haute,21.2686137292585,0.10727431723104425,0.8018979116604162,0.0,0.2723653417654134,2.647153683019724,0.033305857993121996,5404568.0,67233445.47,129335359.66,123930791.66,1540484884.09,1329770504.23,0.03985507542069459,0.48023605093982236,0.49333799575600973,0.11991262073896984,0.04036076891409,0,0,0,0,0,0,0,0,0,0,0,0,1,apprentissage,11620600.0,haute,2019,apprentissage,True
DELTA HOLDING S.A,Sociétés de portefeuilles holdings,2019,sociaux,1412243274.22,,,,,,,171629504.76,,,,,,2,DELTA HOLDING S.A,1.0,nom normalisé,11620600.0,vérifié_par_impôt_du_pdf,,,V26,societes de portefeuilles holdings,False,haute,,,,,,,0.06770747265308372,6376302.0,69913039.51,191446862.03,185070560.03,1725208463.75,1383441064.26,,-0.10351361761622711,,,0.02081925331268541,1,1,1,0,1,1,0,1,1,1,1,1,1,apprentissage,1104788.0,haute,2020,validation,True
DELTA HOLDING S.A,Sociétés de portefeuilles holdings,2020,sociaux,1383889143.94,,,,,,,,,,,,,1,DELTA HOLDING S.A,1.0,nom normalisé,1104788.0,vérifié_par_impôt_du_pdf,,,V26,societes de portefeuilles holdings,False,haute,,,,,,,,11620600.0,,171629504.76,,,1412243274.22,,,,,-0.02007736966965576,1,1,1,1,1,1,0,1,1,1,1,1,1,validation,15070783.0,haute,2021,validation,True
DELTA HOLDING S.A,Sociétés de portefeuilles holdings,2021,sociaux,1412243274.22,,,,,,,,,145266525.03,,,,2,DELTA HOLDING S.A,1.0,nom normalisé,15070783.0,vérifié_par_impôt_du_pdf,,,V26,societes de portefeuilles holdings,False,haute,,,,,,,,1104788.0,,,,,1383889143.94,,,,,0.020488729465189946,1,1,1,1,0,1,0,1,1,1,1,1,1,validation,10511090.0,haute,2022,validation,True
DELTA HOLDING S.A,Sociétés de portefeuilles holdings,2022,sociaux,1557451927.58,,,,,,,,,,,,,1,DELTA HOLDING S.A,1.0,nom normalisé,10511090.0,vérifié_par_impôt_du_pdf,,,V26,societes de portefeuilles holdings,False,haute,,,,,,,,15070783.0,,,145266525.03,,1412243274.22,,,,,0.10282127450045778,1,1,1,1,1,1,0,1,1,1,1,1,1,validation,6969165.0,haute,2023,test_final,True
DELTA HOLDING S.A,Sociétés de portefeuilles holdings,2023,sociaux,1702365831.3,,,,,,,,,,,,,1,DELTA HOLDING S.A,1.0,nom normalisé,6969165.0,vérifié_par_impôt_du_pdf,,,V26,societes de portefeuilles holdings,False,haute,,,,,,,,10511090.0,,,,,1557451927.58,,,,,0.09304550667266512,1,1,1,1,1,1,0,1,1,1,1,1,1,test_final,9491501.0,haute,2024,test_final,True
DELTA HOLDING S.A,Sociétés de portefeuilles holdings,2024,sociaux,1713132951.91,,,,,,,,,145767194.09,,,,2,DELTA HOLDING S.A,1.0,nom normalisé,9491501.0,vérifié_par_impôt_du_pdf,,,V26,societes de portefeuilles holdings,False,haute,,,,,,,,6969165.0,,,,,1702365831.3,,,,,0.006324798355344043,1,1,1,1,0,1,0,1,1,1,1,1,1,test_final,16604015.0,haute,2025,test_final,True
DISTY RFA,"Matériels, logiciels et services informatiques",2021,sociaux,99811000.0,,7968964.28,32108000000.0,,1983591.11,,26463000.0,-5377000000.0,4134452.49,,,,7,DISTY RFA,1.0,nom normalisé,8191931.0,provisoire_un_seul_type_disponible,,,V26,materiels logiciels et services informatiques,False,provisoire,,,,,,,0.3095616899066621,,,,,,,,,,,,1,0,0,0,0,1,0,1,0,1,1,0,1,validation,3197250.0,provisoire,2022,validation,True
DISTY RFA,"Matériels, logiciels et services informatiques",2022,sociaux,162429915.14,202000000.0,6092742.27,26344000000.0,,3485429.27,,7332000.0,-17766000000.0,-2.0,,,,8,DISTY RFA,1.0,nom normalisé,3197250.0,provisoire_un_seul_type_disponible,,,V26,materiels logiciels et services informatiques,False,provisoire,,,,,130.41584158415841,-9.900990099009902e-09,0.43606792144026185,8191931.0,,26463000.0,4134452.49,,99811000.0,,-0.7229339077202132,-1.0000004837399885,,0.6273748899419902,0,0,0,0,0,1,0,1,0,1,1,0,1,validation,2928870.0,haute,2023,test_final,True
DISTY RFA,"Matériels, logiciels et services informatiques",2023,sociaux,171233239.0,56000000.0,4164942.77,29145.0,21100000.0,3666440.15,,27713.0,-7128.0,,,,,8,DISTY RFA,1.0,nom normalisé,2928870.0,vérifié_par_impôt_du_pdf,,,V26,materiels logiciels et services informatiques,False,haute,,,,,0.0005204464285714286,,105.68577923718111,3197250.0,202000000.0,7332000.0,-2.0,,162429915.14,-0.7227722772277227,-0.9962202673213312,,,0.054197675670841425,0,0,0,0,1,1,0,1,0,1,0,0,1,test_final,2929158.0,haute,2024,test_final,True
DISTY RFA,"Matériels, logiciels et services informatiques",2024,sociaux,,,,29705667.09,,,,22293214.78,6685642.22,,,,,3,DISTY RFA,1.0,nom normalisé,2929158.0,vérifié_par_impôt_du_pdf,,,V26,materiels logiciels et services informatiques,False,haute,,,,,,,0.1313923554277083,2928870.0,56000000.0,27713.0,,,171233239.0,,803.431666726807,,,,1,0,0,0,1,1,1,1,1,1,1,1,1,test_final,3737785.0,haute,2025,test_final,True
DISWAY,Distributeurs,2024,sociaux,625444434.25,1601013160.52,68162603.4,76456849.53,,185485513.76,,87348236.79,14897481.27,67189047.79,1170994480.62,545550046.37,41306391.48,11,DISWAY,1.0,comparatif officiel du RFA 2025,20159189.0,vérifié_par_impôt_du_pdf,0.0,20159189.0,V26,distributeurs,False,haute,20.881119209014592,0.05737776642160243,0.5341139045496179,0.058209158564018454,0.04775529109652493,0.04196658056713124,0.23079102384706532,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,1,test_final,20159189.0,haute,2025,test_final,True
Dari couspate,Agroalimentaire,2021,sociaux,,698100000.0,,,,,,,,,,,,1,Dari couspate,1.0,nom normalisé,23417318.0,provisoire_un_seul_type_disponible,,,V26,agroalimentaire,False,provisoire,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,validation,7332705.0,provisoire,2022,validation,True
ENNAKL,Distributeurs,2024,sociaux,625448736.3744,1902825044.033333,34059810.1881,156783141.15125,176931162.09375,200827535.2182,,195848205.5823333,39663636.89625,141414361.52675,1209161955.5436,583713219.1692001,94396197.73560001,12,ENNAKL,1.0,comparatif officiel + conversion BAM,54433844.05558334,vérifié_par_impôt_du_pdf,7.450580596923828e-09,54433844.05558333,V26,distributeurs,False,haute,20.913193358700482,0.11695237422779703,0.5172580343823492,0.028168112660133946,0.0823949325466748,0.07431811031191828,0.2779389471235146,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,test_final,77889700.83150001,haute,2025,test_final,True
